iteration,replicate,time,county,avg_age, avg_income, avg_zincome,gini,income_mobility,z_income_mobility,population
3,1,31.0,1,21.238372093023255,47030.01882945306,-0.037239798572156556,0.0,0.8898994234784673,0.7427332243930007,172
3,1,31.0,2,21.145833333333332,51259.54608535513,0.07324163815049149,0.0,0.8880335106368931,0.6059150274874927,144
3,1,31.0,3,21.20979020979021,52010.762292835,0.09286450398635991,0.0,0.9024605582398942,1.6637793584104936,143
3,1,31.0,4,20.118055555555557,32367.403446835902,-0.4202487533726243,0.0,0.839572494739837,-2.947492541994967,144
3,1,31.0,5,20.958620689655174,52962.58808978851,0.11772758564882203,0.0,0.8861501523421385,0.4678176414391915,145
3,1,31.0,6,20.05128205128205,51501.82111274198,0.07957021614236175,0.0,0.8739377969040737,-0.4276542229355251,156
3,1,31.0,7,21.240506329113924,50496.02745276773,0.05329741498109232,0.0,0.8819337436529413,0.15864916292335157,158
3,1,31.0,8,21.025806451612905,53416.827151209414,0.12959297416270338,0.0,0.8847035179746283,0.3617430696080166,155
3,1,31.0,9,21.049295774647888,46976.58369589443,-0.03863560239840822,0.0,0.8896305080762101,0.7230149826631769,142
3,1,31.0,10,20.695652173913043,46009.680280585744,-0.06389253350016909,0.0,0.8785662376880244,-0.08827346064343641,161
3,1,31.0,11,22.482758620689655,44649.23878160234,-0.09942925481460438,0.0,0.8928931334662207,0.9622472303295615,145
3,1,31.0,12,19.852564102564102,49216.63090800341,0.01987770638214469,0.0,0.8799075351161744,0.010077272330051028,156
3,1,31.0,13,20.487179487179485,45160.69499301177,-0.08606927067491471,0.0,0.8798102274524948,0.00294218070460783,156
3,1,31.0,14,19.019607843137255,38264.97124939791,-0.2661956584109951,0.0,0.8704496170406955,-0.683425269018723,153
3,1,31.0,15,20.643939393939394,58272.942560466865,0.25644180970504027,0.0,0.8592833140571943,-1.50219525991192,132
3,1,31.0,16,20.70625,49250.44592290612,0.02076100401878619,0.0,0.9049088821799607,1.8433028921238206,160
3,1,31.0,17,21.24203821656051,40684.39660325587,-0.20299673026496562,0.0,0.8827224579156947,0.2164816944860454,157
3,1,31.0,18,21.43125,48971.227300936,0.013467405314124704,0.0,0.8974664615562327,1.297586850268535,160
3,1,31.0,19,22.21527777777778,39603.99445074745,-0.23121841435053442,0.0,0.8966632190382043,1.2386890333149003,144
3,1,31.0,20,21.570552147239265,49526.64517932975,0.02797573248018275,0.0,0.8748344990912359,-0.3619034688406814,163
3,1,31.0,21,21.115384615384617,46585.442532235924,-0.048852781555265005,0.0,0.8918234862565095,0.883815269684381,156
3,1,31.0,22,19.72327044025157,44123.59116835296,-0.11315993912230868,0.0,0.8727367459805968,-0.5157213705967018,159
3,1,31.0,23,20.778443113772454,49922.14935897508,0.038306879994613366,0.0,0.8906133424927485,0.7950813888378645,167
3,1,31.0,24,21.162337662337663,51604.13606801301,0.08224283238825147,0.0,0.8960280642030999,1.1921162581248808,154
3,1,31.0,25,21.22972972972973,49679.278011459865,0.031962725248996494,0.0,0.8861368480355118,0.4668421021732769,148
3,1,31.0,26,22.006944444444443,40794.280904292995,-0.2001263916390814,0.0,0.8756605442620208,-0.30133364568970306,144
3,1,31.0,27,19.45086705202312,48584.44511048423,0.0033640889115142763,0.0,0.8784005660073616,-0.10042134886284064,173
3,1,31.0,28,21.458333333333332,54650.58555381002,0.16182054775210275,0.0,0.8789571498335086,-0.059609798707072115,144
3,1,31.0,29,21.185714285714287,37894.53788806094,-0.275871919490386,0.0,0.8557534426831228,-1.7610233390956034,140
3,1,31.0,30,21.046666666666667,43176.34602073889,-0.1379033675257836,0.0,0.8851612075767237,0.3953031934818922,150
3,1,31.0,31,19.69277108433735,56711.236561975835,0.2156477653562546,0.0,0.8674327598725567,-0.9046365436664494,166
3,1,31.0,32,20.161490683229815,44652.83088334512,-0.09933542386438592,0.0,0.8940685223628977,1.0484327079805045,161
3,1,31.0,33,21.841772151898734,44785.69379423942,-0.0958648503476242,0.0,0.874358524230568,-0.39680436064974645,158
3,1,31.0,34,21.436507936507937,57068.91398763536,0.22499082274286417,0.0,0.8751924553062077,-0.3356563029429192,126
3,1,31.0,35,20.934640522875817,52952.929273836955,0.1174752832521706,0.0,0.8894472331945286,0.7095763384290831,153
3,1,31.0,36,21.222929936305732,42321.570012174634,-0.16023136680051317,0.0,0.8959057612252039,1.1831483832386236,157
3,1,31.0,37,20.430939226519335,48203.88257418109,-0.006576761029791669,0.0,0.883407526137943,0.2667143724744784,181
3,1,31.0,38,20.45098039215686,46011.60288781525,-0.0638423121879238,0.0,0.897567540253794,1.304998453231853,153
3,1,31.0,39,22.96062992125984,37566.1364677233,-0.28445024480795683,0.0,0.8733865024375163,-0.4680779304087727,127
